2018-02-01 11:32:08.310656, 118, 133
2018-02-01 11:32:08.341488, 119, 133
2018-02-01 11:32:08.393211, 120, 133
2018-02-01 11:32:08.744244, 119, 133
2018-02-01 11:32:08.759533, 118, 133
2018-02-01 11:32:08.777929, 115, 133
2018-02-01 11:32:08.806628, 113, 133
2018-02-01 11:32:08.823704, 106, 133
2018-02-01 11:32:08.844962, 105, 133
2018-02-01 11:32:08.857229, 103, 133
2018-02-01 11:32:08.876053, 90, 133
2018-02-01 11:32:09.192841, 80, 133
2018-02-01 11:32:09.206633, 79, 133
2018-02-01 11:32:09.222867, 78, 133
2018-02-01 11:32:09.258861, 77, 133
2018-02-01 11:32:09.306973, 76, 133
2018-02-01 11:32:09.392954, 75, 133
2018-02-01 11:32:09.443582, 74, 133
2018-02-01 11:32:09.457079, 73, 133
2018-02-01 11:32:09.494844, 72, 133
2018-02-01 11:32:09.506073, 71, 133
2018-02-01 11:32:09.521897, 70, 133
2018-02-01 11:32:09.539384, 69, 133
2018-02-01 11:32:09.593596, 68, 133
2018-02-01 11:32:09.674830, 67, 133
2018-02-01 11:32:09.899482, 66, 133
2018-02-01 11:32:09.947840, 65, 133
2018-02-01 11:32:09.983239, 64, 133
2018-02-01 11:32:10.005677, 63, 133
2018-02-01 11:32:10.022294, 62, 133
2018-02-01 11:32:10.042007, 61, 133
2018-02-01 11:32:10.059658, 60, 133
2018-02-01 11:32:11.077536, 62, 133
2018-02-01 11:32:11.092429, 71, 133
2018-02-01 11:32:11.111033, 72, 133
2018-02-01 11:32:11.125647, 80, 133
2018-02-01 11:32:11.144142, 90, 133
2018-02-01 11:32:11.760626, 111, 133
2018-02-01 11:32:11.774203, 112, 133
2018-02-01 11:32:11.790593, 114, 133
2018-02-01 11:32:11.810094, 115, 133
2018-02-01 11:32:11.825726, 116, 133
2018-02-01 11:32:11.906558, 115, 133
2018-02-01 11:32:11.922878, 113, 133
2018-02-01 11:32:11.942869, 106, 133
2018-02-01 11:32:11.959223, 104, 133
2018-02-01 11:32:11.973978, 102, 133
2018-02-01 11:32:11.990167, 101, 133
2018-02-01 11:32:12.006633, 100, 133
2018-02-01 11:32:12.022127, 90, 133
2018-02-01 11:32:12.547041, 103, 133
2018-02-01 11:32:12.556795, 106, 133
2018-02-01 11:32:12.581715, 107, 133
2018-02-01 11:32:12.595040, 109, 133
2018-02-01 11:32:12.704432, 100, 133
2018-02-01 11:32:12.709740, 90, 133
2018-02-01 11:32:12.994477, 102, 133
2018-02-01 11:32:13.013573, 104, 133
2018-02-01 11:32:13.106591, 106, 133
2018-02-01 11:32:13.112233, 108, 133
2018-02-01 11:32:13.117615, 109, 133
2018-02-01 11:32:13.381477, 108, 133
2018-02-01 11:32:13.399423, 107, 133
2018-02-01 11:32:13.405794, 105, 133
2018-02-01 11:32:13.412777, 102, 133
2018-02-01 11:32:13.442024, 100, 133
2018-02-01 11:32:13.458917, 90, 133
2018-02-01 11:32:15.365086, 116, 133
2018-02-01 11:32:15.378694, 120, 133
2018-02-01 11:32:15.487187, 119, 133
2018-02-01 11:32:15.508248, 102, 133
2018-02-01 11:32:15.526550, 90, 133
2018-02-01 11:32:16.064797, 116, 133
2018-02-01 11:32:16.077071, 120, 133
2018-02-01 11:32:16.183547, 117, 133
2018-02-01 11:32:16.192518, 90, 133
2018-02-01 11:32:16.629449, 109, 133
2018-02-01 11:32:16.643590, 116, 133
2018-02-01 11:32:16.660730, 120, 133
2018-02-01 11:32:16.725013, 118, 133
2018-02-01 11:32:16.740711, 90, 133
2018-02-01 11:32:16.932894, 78, 133
2018-02-01 11:32:16.941957, 68, 133
2018-02-01 11:32:16.962603, 60, 133
2018-02-01 11:32:17.044182, 75, 133
2018-02-01 11:32:17.062222, 90, 133
2018-02-01 11:32:17.345495, 74, 133
2018-02-01 11:32:17.359570, 73, 133
2018-02-01 11:32:17.375938, 72, 133
2018-02-01 11:32:17.393860, 71, 133
2018-02-01 11:32:17.429754, 70, 133
2018-02-01 11:32:17.459759, 69, 133
2018-02-01 11:32:17.494428, 70, 133
2018-02-01 11:32:17.512042, 72, 133
2018-02-01 11:32:17.528416, 79, 133
2018-02-01 11:32:17.545678, 90, 133
2018-02-01 11:32:17.746373, 76, 133
2018-02-01 11:32:17.760348, 69, 133
2018-02-01 11:32:17.775038, 68, 133
2018-02-01 11:32:17.808815, 67, 133
2018-02-01 11:32:17.897666, 68, 133
2018-02-01 11:32:17.911242, 76, 133
2018-02-01 11:32:17.925573, 78, 133
2018-02-01 11:32:17.941187, 90, 133
2018-02-01 11:32:18.111725, 75, 133
2018-02-01 11:32:18.124953, 69, 133
2018-02-01 11:32:18.142120, 68, 133
2018-02-01 11:32:18.215790, 69, 133
2018-02-01 11:32:18.245197, 71, 133
2018-02-01 11:32:18.262000, 80, 133
2018-02-01 11:32:18.277095, 90, 133
2018-02-01 11:32:18.412294, 77, 133
2018-02-01 11:32:18.428067, 75, 133
2018-02-01 11:32:18.442233, 68, 133
2018-02-01 11:32:18.459048, 67, 133
2018-02-01 11:32:18.479105, 66, 133
2018-02-01 11:32:18.545743, 67, 133
2018-02-01 11:32:18.563886, 74, 133
2018-02-01 11:32:18.581099, 90, 133
2018-02-01 11:32:18.828880, 90, 92
2018-02-01 11:32:18.843186, 90, 76
2018-02-01 11:32:18.862149, 90, 72
2018-02-01 11:32:18.878925, 90, 69
2018-02-01 11:32:18.892844, 90, 68
2018-02-01 11:32:18.924215, 90, 72
2018-02-01 11:32:18.947433, 90, 109
2018-02-01 11:32:18.960699, 90, 133
2018-02-01 11:32:19.131944, 90, 77
2018-02-01 11:32:19.141756, 90, 57
2018-02-01 11:32:19.162245, 90, 51
2018-02-01 11:32:19.177089, 90, 48
2018-02-01 11:32:19.214879, 90, 98
2018-02-01 11:32:19.242231, 90, 116
2018-02-01 11:32:19.261791, 90, 133
2018-02-01 11:32:19.396105, 90, 74
2018-02-01 11:32:19.412140, 90, 16
2018-02-01 11:32:19.429400, 90, 0
2018-02-01 11:32:19.512303, 90, 16
2018-02-01 11:32:19.525587, 90, 67
2018-02-01 11:32:19.545522, 90, 133
2018-02-01 11:32:19.748035, 90, 52
2018-02-01 11:32:19.764168, 90, 7
2018-02-01 11:32:19.775589, 90, 0
2018-02-01 11:32:19.983593, 90, 3
2018-02-01 11:32:19.992103, 90, 4
2018-02-01 11:32:20.014227, 90, 5
2018-02-01 11:32:20.042346, 90, 7
2018-02-01 11:32:20.062902, 90, 9
2018-02-01 11:32:20.079336, 90, 25
2018-02-01 11:32:20.093528, 90, 29
2018-02-01 11:32:20.110283, 90, 47
2018-02-01 11:32:20.128265, 90, 49
2018-02-01 11:32:20.143855, 90, 53
2018-02-01 11:32:20.161797, 90, 55
2018-02-01 11:32:20.176617, 90, 56
2018-02-01 11:32:20.248150, 90, 53
2018-02-01 11:32:20.260688, 90, 51
2018-02-01 11:32:20.279554, 90, 48
2018-02-01 11:32:20.294624, 90, 44
2018-02-01 11:32:20.310895, 90, 40
2018-02-01 11:32:20.326069, 90, 39
2018-02-01 11:32:20.341989, 90, 36
2018-02-01 11:32:20.441090, 90, 35
2018-02-01 11:32:20.450662, 90, 33
2018-02-01 11:32:20.456158, 90, 32
2018-02-01 11:32:20.461539, 90, 31
2018-02-01 11:32:20.466911, 90, 29
2018-02-01 11:32:20.844015, 90, 31
2018-02-01 11:32:20.849422, 90, 32
2018-02-01 11:32:20.854907, 90, 33
2018-02-01 11:32:20.878562, 90, 36
2018-02-01 11:32:20.977945, 90, 39
2018-02-01 11:32:20.983350, 90, 41
2018-02-01 11:32:20.988696, 90, 45
2018-02-01 11:32:20.994219, 90, 48
2018-02-01 11:32:21.000080, 90, 52
2018-02-01 11:32:21.005524, 90, 55
2018-02-01 11:32:21.011811, 90, 56
2018-02-01 11:32:21.117405, 90, 59
2018-02-01 11:32:21.128482, 90, 60
2018-02-01 11:32:21.864161, 90, 61
2018-02-01 11:32:22.863816, 100, 61
2018-02-01 11:32:22.893942, 101, 61
2018-02-01 11:32:22.964794, 102, 61
2018-02-01 11:32:23.065024, 103, 61
2018-02-01 11:32:23.130848, 104, 61
2018-02-01 11:32:23.183025, 105, 61
2018-02-01 11:32:23.226852, 106, 61
2018-02-01 11:32:23.242235, 107, 61
2018-02-01 11:32:23.535169, 106, 61
2018-02-01 11:32:23.545570, 90, 61
2018-02-01 11:32:23.799946, 77, 61
2018-02-01 11:32:23.810903, 75, 61
2018-02-01 11:32:23.827121, 72, 61
2018-02-01 11:32:23.846040, 70, 61
2018-02-01 11:32:23.877420, 69, 61
2018-02-01 12:09:50.903720, 90, 92
2018-02-01 12:09:50.916865, 90, 89
2018-02-01 12:09:50.934322, 90, 86
2018-02-01 12:09:50.968564, 90, 112
2018-02-01 12:09:50.982672, 90, 133
2018-02-01 12:10:06.756468, 90, 11
2018-02-01 12:10:06.770921, 90, 0
2018-02-01 12:10:06.786731, 90, 19
2018-02-01 12:10:06.805549, 90, 74
2018-02-01 12:10:06.820175, 90, 133
2018-02-01 12:10:07.125006, 79, 133
2018-02-01 12:10:07.137613, 78, 133
2018-02-01 12:10:07.153257, 77, 133
2018-02-01 12:10:07.169973, 69, 133
2018-02-01 12:10:07.187160, 60, 133
2018-02-01 12:10:07.389933, 62, 133
2018-02-01 12:10:07.403598, 70, 133
2018-02-01 12:10:07.419237, 79, 133
2018-02-01 12:10:07.437199, 90, 133
2018-02-01 12:10:07.706557, 90, 39
2018-02-01 12:10:07.721171, 90, 0
2018-02-01 12:10:07.777995, 68, 0
2018-02-01 12:10:07.789121, 66, 0
2018-02-01 12:10:07.804405, 60, 0
2018-02-01 12:10:07.870113, 60, 32
2018-02-01 12:10:07.894302, 60, 74
2018-02-01 12:10:07.903450, 60, 113
2018-02-01 12:10:07.920654, 60, 133
2018-02-01 12:10:08.172975, 60, 0
2018-02-01 12:10:08.440383, 61, 0
2018-02-01 12:10:08.453955, 70, 0
2018-02-01 12:10:08.470776, 72, 0
2018-02-01 12:10:08.488659, 78, 0
2018-02-01 12:10:08.503516, 80, 0
2018-02-01 12:10:08.520602, 90, 0
2018-02-01 12:10:08.574328, 90, 1
2018-02-01 12:10:08.586975, 90, 51
2018-02-01 12:10:08.603839, 90, 133
2018-02-01 12:10:08.638462, 120, 133
2018-02-01 12:10:08.890187, 119, 133
2018-02-01 12:10:08.904167, 118, 133
2018-02-01 12:10:08.919981, 115, 133
2018-02-01 12:10:08.937360, 109, 133
2018-02-01 12:10:09.007631, 110, 133
2018-02-01 12:10:09.020814, 112, 133
2018-02-01 12:10:09.041648, 114, 133
2018-02-01 12:10:09.053907, 120, 133
2018-02-01 12:10:09.090005, 120, 29
2018-02-01 12:10:09.103820, 120, 0
2018-02-01 12:10:09.306380, 119, 0
2018-02-01 12:10:09.320417, 118, 0
2018-02-01 12:10:09.353931, 108, 0
2018-02-01 12:10:09.370877, 101, 0
2018-02-01 12:10:09.388075, 100, 0
2018-02-01 12:10:09.404218, 90, 0
2018-02-01 12:10:09.674370, 70, 0
2018-02-01 12:10:09.688362, 60, 0
2018-02-01 12:10:09.957427, 60, 11
2018-02-01 12:10:09.970669, 60, 47
2018-02-01 12:10:09.987684, 60, 63
2018-02-01 12:10:10.003772, 60, 68
2018-02-01 12:10:10.021766, 60, 70
2018-02-01 12:10:10.054854, 60, 72
2018-02-01 12:10:10.071448, 60, 92
2018-02-01 12:10:10.088617, 60, 116
2018-02-01 12:10:10.104441, 60, 133
2018-02-01 12:10:10.110655, 68, 133
2018-02-01 12:10:10.120752, 90, 133
2018-02-01 12:10:10.191300, 107, 133
2018-02-01 12:10:10.203901, 108, 133
2018-02-01 12:10:10.220858, 116, 133
2018-02-01 12:10:10.237331, 120, 133
2018-02-01 12:10:10.291562, 120, 147
2018-02-01 12:10:10.306395, 120, 157
2018-02-01 12:10:10.324212, 120, 175
2018-02-01 12:10:10.337765, 120, 180
2018-02-01 12:10:10.425522, 113, 180
2018-02-01 12:10:10.438459, 103, 180
2018-02-01 12:10:10.454257, 90, 180
2018-02-01 12:10:10.541034, 69, 180
2018-02-01 12:10:10.553468, 68, 180
2018-02-01 12:10:10.570875, 60, 180
2018-02-01 12:10:10.925094, 60, 176
2018-02-01 12:10:10.939558, 60, 160
2018-02-01 12:10:10.956054, 60, 159
2018-02-01 12:10:10.970936, 60, 175
2018-02-01 12:10:10.988688, 60, 180
2018-02-01 12:10:11.240532, 60, 174
2018-02-01 12:10:11.245907, 64, 174
2018-02-01 12:10:11.254316, 64, 172
2018-02-01 12:10:11.261075, 90, 172
2018-02-01 12:10:11.271235, 90, 167
2018-02-01 12:10:11.287896, 90, 166
2018-02-01 12:10:11.320846, 90, 167
2018-02-01 12:10:11.355816, 90, 180
2018-02-01 12:10:11.388554, 107, 180
2018-02-01 12:10:11.421277, 108, 180
2018-02-01 12:10:11.439113, 110, 180
2018-02-01 12:10:11.453723, 112, 180
2018-02-01 12:10:11.471410, 114, 180
2018-02-01 12:10:11.488507, 120, 180
2018-02-01 12:10:11.504810, 120, 151
2018-02-01 12:10:11.521770, 120, 133
2018-02-01 12:10:11.556112, 119, 133
2018-02-01 12:10:11.571079, 110, 133
2018-02-01 12:10:11.588627, 109, 133
2018-02-01 12:10:11.604352, 102, 133
2018-02-01 12:10:11.620289, 90, 133
2018-02-01 12:10:11.724272, 90, 44
2018-02-01 12:10:11.737915, 90, 0
2018-02-01 12:10:11.907361, 69, 0
2018-02-01 12:10:11.921115, 68, 0
2018-02-01 12:10:11.938593, 60, 0
2018-02-01 12:10:12.092004, 64, 0
2018-02-01 12:10:12.104507, 80, 0
2018-02-01 12:10:12.120773, 90, 0
2018-02-01 12:10:12.188912, 114, 0
2018-02-01 12:10:12.205343, 120, 0
2018-02-01 12:10:12.440834, 119, 0
2018-02-01 12:10:12.456227, 101, 0
2018-02-01 12:10:12.471244, 90, 0
2018-02-01 12:10:12.539135, 64, 0
2018-02-01 12:10:12.556153, 60, 0
2018-02-01 12:10:13.010991, 63, 0
2018-02-01 12:10:13.016393, 63, 24
2018-02-01 12:10:13.022333, 75, 24
2018-02-01 12:10:13.028200, 75, 101
2018-02-01 12:10:13.033701, 90, 101
2018-02-01 12:10:13.038967, 90, 133
2018-02-01 12:10:13.143836, 120, 133
2018-02-01 12:10:13.149069, 120, 180
2018-02-01 12:10:13.277554, 116, 180
2018-02-01 12:10:13.282865, 109, 180
2018-02-01 12:10:13.288253, 100, 180
2018-02-01 12:10:13.293548, 90, 180
2018-02-01 12:10:13.417175, 78, 180
2018-02-01 12:10:13.426957, 69, 180
2018-02-01 12:10:13.434628, 67, 180
2018-02-01 12:10:13.440046, 60, 180
2018-02-01 12:10:14.441320, 61, 180
2018-02-01 12:10:14.455274, 62, 180
2018-02-01 12:10:14.471006, 64, 180
2018-02-01 12:10:14.489082, 66, 180
2018-02-01 12:10:14.504643, 69, 180
2018-02-01 12:10:14.522228, 71, 180
2018-02-01 12:10:14.539004, 78, 180
2018-02-01 12:10:14.557698, 79, 180
2018-02-01 12:10:14.571976, 90, 180
2018-02-01 12:10:14.908808, 105, 180
2018-02-01 12:10:14.921576, 113, 180
2018-02-01 12:10:14.938464, 115, 180
2018-02-01 12:10:14.955189, 120, 180
2018-02-01 12:10:15.026593, 110, 180
2018-02-01 12:10:15.057088, 110, 157
2018-02-01 12:10:15.063555, 90, 157
2018-02-01 12:10:15.091814, 90, 133
2018-02-01 12:10:15.409147, 90, 180
2018-02-01 12:10:15.459183, 77, 180
2018-02-01 12:10:15.472973, 69, 180
2018-02-01 12:10:15.489827, 66, 180
2018-02-01 12:10:15.523606, 60, 180
2018-02-01 12:10:15.760330, 60, 170
2018-02-01 12:10:15.765727, 62, 170
2018-02-01 12:10:15.774821, 62, 155
2018-02-01 12:10:15.780062, 63, 155
2018-02-01 12:10:15.788211, 63, 141
2018-02-01 12:10:15.794212, 72, 141
2018-02-01 12:10:15.804906, 72, 133
2018-02-01 12:10:15.810943, 73, 133
2018-02-01 12:10:15.824178, 75, 133
2018-02-01 12:10:15.856458, 78, 133
2018-02-01 12:10:15.872402, 80, 133
2018-02-01 12:10:15.889551, 90, 133
2018-02-01 12:10:16.126771, 120, 133
2018-02-01 12:10:16.274610, 117, 133
2018-02-01 12:10:16.290272, 108, 133
2018-02-01 12:10:16.304654, 90, 133
2018-02-01 12:23:59.477547, 90, 32
2018-02-01 12:23:59.490437, 90, 16
2018-02-01 12:23:59.507609, 90, 33
2018-02-01 12:23:59.541371, 90, 94
2018-02-01 12:23:59.556344, 90, 133
2018-02-09 22:36:52.246196, 90, 0
2018-02-09 22:36:52.254215, 90, 51
2018-02-09 22:36:52.269625, 90, 133
2018-02-09 22:36:53.960438, 90, 106
2018-02-09 22:36:53.970393, 90, 101
2018-02-09 22:36:53.989158, 90, 86
2018-02-09 22:36:54.004732, 90, 85
2018-02-09 22:36:54.093185, 90, 88
2018-02-09 22:36:54.105295, 90, 89
2018-02-09 22:36:54.137875, 90, 90
2018-02-09 22:36:54.157729, 90, 92
2018-02-09 22:36:54.188621, 90, 93
2018-02-09 22:36:54.205280, 90, 94
2018-02-09 22:36:54.240500, 90, 96
2018-02-09 22:36:54.255974, 90, 97
2018-02-09 22:36:54.273520, 90, 98
2018-02-09 22:36:54.288813, 90, 100
2018-02-09 22:36:54.359245, 90, 101
2018-02-09 22:36:54.377950, 90, 102
2018-02-09 22:36:54.407186, 90, 104
2018-02-09 22:36:54.423229, 90, 105
2018-02-09 22:36:54.455239, 90, 106
2018-02-09 22:36:54.472161, 90, 108
2018-02-09 22:36:54.487602, 90, 109
2018-02-09 22:36:54.504872, 90, 112
2018-02-09 22:36:54.523930, 90, 116
2018-02-09 22:36:54.540245, 90, 133
2018-02-09 22:36:55.510424, 79, 133
2018-02-09 22:36:55.522631, 78, 133
2018-02-09 22:36:55.538962, 77, 133
2018-02-09 22:36:55.572371, 76, 133
2018-02-09 22:36:55.606070, 75, 133
2018-02-09 22:36:55.658701, 74, 133
2018-02-09 22:36:56.332949, 73, 133
2018-02-09 22:36:56.410450, 72, 133
2018-02-09 22:36:56.510409, 71, 133
2018-02-09 22:36:56.595287, 70, 133
2018-02-09 22:36:56.695799, 69, 133
2018-02-09 22:36:56.846229, 68, 133
2018-02-09 22:36:56.929055, 67, 133
2018-02-09 22:36:56.974560, 66, 133
2018-02-09 22:36:56.996445, 65, 133
2018-02-09 22:36:57.024495, 64, 133
2018-02-09 22:36:57.057514, 63, 133
2018-02-09 22:36:57.092035, 62, 133
2018-02-09 22:36:57.124767, 61, 133
2018-02-09 22:36:57.140766, 60, 133
2018-02-09 22:36:59.078678, 62, 133
2018-02-09 22:36:59.094369, 64, 133
2018-02-09 22:36:59.109838, 73, 133
2018-02-09 22:36:59.126115, 90, 133
2018-02-09 22:37:00.747533, 102, 133
2018-02-09 22:37:00.777336, 103, 133
2018-02-09 22:37:00.811351, 104, 133
2018-02-09 22:37:00.846150, 105, 133
2018-02-09 22:37:00.862259, 106, 133
2018-02-09 22:37:00.880913, 107, 133
2018-02-09 22:37:00.893908, 110, 133
2018-02-09 22:37:00.911150, 111, 133
2018-02-09 22:37:00.927149, 114, 133
2018-02-09 22:37:00.946959, 115, 133
2018-02-09 22:37:00.959165, 116, 133
2018-02-09 22:37:00.976353, 120, 133
2018-02-09 22:37:01.948719, 119, 133
2018-02-09 22:37:01.979592, 118, 133
2018-02-09 22:37:01.996972, 117, 133
2018-02-09 22:37:02.047696, 116, 133
2018-02-09 22:37:02.079601, 115, 133
2018-02-09 22:37:02.111140, 114, 133
2018-02-09 22:37:02.145873, 113, 133
2018-02-09 22:37:02.160904, 112, 133
2018-02-09 22:37:02.179071, 111, 133
2018-02-09 22:37:02.211193, 110, 133
2018-02-09 22:37:02.229289, 109, 133
2018-02-09 22:37:02.246114, 108, 133
2018-02-09 22:37:02.848926, 107, 133
2018-02-09 22:37:03.183374, 106, 133
2018-02-09 22:37:03.233383, 105, 133
2018-02-09 22:37:03.303899, 104, 133
2018-02-09 22:37:03.618922, 103, 133
2018-02-09 22:37:04.066090, 102, 133
2018-02-09 22:37:04.132883, 101, 133
2018-02-09 22:37:04.217981, 100, 133
2018-02-09 22:37:04.298703, 99, 133
2018-02-09 22:37:04.347414, 90, 133
2018-02-09 22:37:05.301560, 80, 133
2018-02-09 22:37:05.315305, 79, 133
2018-02-09 22:37:05.332166, 78, 133
2018-02-09 22:37:05.857352, 77, 133
2018-02-09 22:37:05.881938, 76, 133
2018-02-09 22:37:05.914725, 75, 133
2018-02-09 22:37:05.930944, 74, 133
2018-02-09 22:37:05.966600, 73, 133
2018-02-09 22:37:06.034185, 72, 133
2018-02-09 22:37:06.372157, 71, 133
2018-02-09 22:37:06.450833, 70, 133
2018-02-09 22:37:06.550726, 69, 133
2018-02-09 22:37:06.954942, 68, 133
2018-02-09 22:37:07.104688, 67, 133
2018-02-09 22:37:07.200595, 66, 133
2018-02-09 22:37:07.269432, 65, 133
2018-02-09 22:37:07.298497, 64, 133
2018-02-09 22:37:07.335528, 63, 133
2018-02-09 22:37:07.386096, 62, 133
2018-02-09 22:37:07.398689, 60, 133
2018-02-09 22:37:07.686173, 61, 133
2018-02-09 22:37:07.702873, 68, 133
2018-02-09 22:37:07.717788, 75, 133
2018-02-09 22:37:07.732805, 76, 133
2018-02-09 22:37:07.749559, 90, 133
2018-02-09 22:37:08.553955, 90, 117
2018-02-09 22:37:08.567723, 90, 116
2018-02-09 22:37:08.599102, 90, 114
2018-02-09 22:37:08.620181, 90, 113
2018-02-09 22:37:08.667669, 90, 112
2018-02-09 22:37:08.769352, 90, 113
2018-02-09 22:37:08.781991, 90, 112
2018-02-09 22:37:08.803886, 90, 108
2018-02-09 22:37:08.815007, 90, 105
2018-02-09 22:37:08.831441, 90, 104
2018-02-09 22:37:08.866804, 90, 105
2018-02-09 22:37:08.883357, 90, 133
2018-02-09 22:37:09.272682, 90, 56
2018-02-09 22:37:09.286670, 90, 35
2018-02-09 22:37:09.307135, 90, 32
2018-02-09 22:37:09.333135, 90, 27
2018-02-09 22:37:09.350464, 90, 53
2018-02-09 22:37:09.368784, 90, 93
2018-02-09 22:37:09.401339, 90, 133
2018-02-09 22:37:10.321741, 90, 112
2018-02-09 22:37:10.335585, 90, 109
2018-02-09 22:37:10.350574, 90, 105
2018-02-09 22:37:10.366259, 90, 102
2018-02-09 22:37:10.382944, 90, 101
2018-02-09 22:37:10.436406, 90, 102
2018-02-09 22:37:10.450668, 90, 105
2018-02-09 22:37:10.470749, 90, 106
2018-02-09 22:37:10.485306, 90, 110
2018-02-09 22:37:10.502163, 90, 113
2018-02-09 22:37:10.535920, 90, 116
2018-02-09 22:37:10.554224, 90, 133
2018-02-09 22:37:12.907104, 90, 0
2018-02-09 22:37:12.974757, 90, 47
2018-02-09 22:37:12.986032, 90, 133
2018-02-09 22:37:18.026949, 90, 117
2018-02-09 22:37:18.078685, 90, 116
2018-02-09 22:37:18.594682, 90, 114
2018-02-09 22:37:18.677311, 90, 113
2018-02-09 22:37:18.778324, 90, 112
2018-02-09 22:37:18.912163, 90, 110
2018-02-09 22:37:19.027419, 90, 109
2018-02-09 22:37:19.848623, 90, 108
2018-02-09 22:37:20.180558, 90, 106
2018-02-09 22:37:20.483444, 90, 105
2018-02-09 22:37:20.816010, 90, 106
2018-02-09 22:37:21.195983, 90, 104
2018-02-09 22:37:21.212262, 90, 101
2018-02-09 22:37:21.226090, 90, 100
2018-02-09 22:37:21.243204, 90, 97
2018-02-09 22:37:21.277308, 90, 96
2018-02-09 22:37:21.327446, 90, 97
2018-02-09 22:37:21.633635, 90, 96
2018-02-09 22:37:21.728765, 90, 94
2018-02-09 22:37:21.847808, 90, 93
2018-02-09 22:37:21.877246, 90, 92
2018-02-09 22:37:21.911916, 90, 90
2018-02-09 22:37:21.966030, 90, 89
2018-02-09 22:37:22.047803, 90, 88
2018-02-09 22:37:22.247857, 90, 86
2018-02-09 22:37:22.602345, 90, 85
2018-02-09 22:37:23.213891, 90, 84
2018-02-09 22:37:24.515892, 90, 85
2018-02-09 22:37:24.551676, 90, 89
2018-02-09 22:37:24.578701, 90, 133
2018-02-09 22:37:24.968972, 90, 106
2018-02-09 22:37:24.981172, 90, 104
2018-02-09 22:37:24.997060, 90, 85
2018-02-09 22:37:25.012254, 90, 84
2018-02-09 22:37:25.029307, 90, 80
2018-02-09 22:37:25.046902, 90, 78
2018-02-09 22:37:25.078577, 90, 76
2018-02-09 22:37:25.098095, 90, 74
2018-02-09 22:37:25.332462, 90, 73
2018-02-09 22:37:25.455563, 90, 70
2018-02-09 22:37:25.461931, 90, 65
2018-02-09 22:37:25.468160, 90, 63
2018-02-09 22:37:25.475249, 90, 59
2018-02-09 22:37:25.481844, 90, 56
2018-02-09 22:37:25.488914, 90, 53
2018-02-09 22:37:25.497113, 90, 51
2018-02-09 22:37:25.589775, 90, 49
2018-02-09 22:37:25.596420, 90, 48
